Hacienda;   Nombre Hacienda;Suerte
158;El Talego (Ag. La Esperanza);01A
158;El Talego (Ag. La Esperanza);01A
158;El Talego (Ag. La Esperanza);01A
158;El Talego (Ag. La Esperanza);01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
115;La Palmera;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
432;Lote OLRM;01A
432;Lote OLRM;01A
432;Lote OLRM;01A
432;Lote OLRM;01A
70;Primavera;01A
70;Primavera;01A
70;Primavera;01A
70;Primavera;01A
70;Primavera;01A
70;Primavera;01A
70;Primavera;01A
70;Primavera;01A
70;Primavera;01A
70;Primavera;01A
70;Primavera;01A
70;Primavera;01A
70;Primavera;01A
70;Primavera;01A
70;Primavera;01A
70;Primavera;01A
115;La Palmera;01A
115;La Palmera;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
156;San Michel;01A
432;Lote OLRM;01A
432;Lote OLRM;01A
432;Lote OLRM;01A
432;Lote OLRM;01A
432;Lote OLRM;01A
432;Lote OLRM;01A
432;Lote OLRM;01A
432;Lote OLRM;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
B18;San Jorge;01A
158;El Talego (Ag. La Esperanza);01A
115;La Palmera;01A
B18;San Jorge;01A
432;Lote OLRM;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
17;La Colombiana;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
908;VENECIA;01A
29;Alvaro Reyes;01A
29;Alvaro Reyes;01A
29;Alvaro Reyes;01A
29;Alvaro Reyes;01A
29;Alvaro Reyes;01A
29;Alvaro Reyes;01A
29;Alvaro Reyes;01A
29;Alvaro Reyes;01A
29;Alvaro Reyes;01A
29;Alvaro Reyes;01A
29;Alvaro Reyes;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
300;El Uval ;01A
300;El Uval ;01A
300;El Uval ;01A
300;El Uval ;01A
300;El Uval ;01A
300;El Uval ;01A
300;El Uval ;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
199;El Tambo;01A
384;El Retiro;01A
282;La Amalia;01A
282;La Amalia;01A
282;La Amalia;01A
282;La Amalia;01A
282;La Amalia;01A
106;Las Américas;01A
106;Las Américas;01A
106;Las Américas;01A
106;Las Américas;01A
106;Las Américas;01A
106;Las Américas;01A
106;Las Américas;01A
106;Las Américas;01A
106;Las Américas;01A
106;Las Américas;01A
106;Las Américas;01A
106;Las Américas;01A
908;VENECIA;01A
106;Las Américas;01A
106;Las Américas;01A
106;Las Américas;01A
106;Las Américas;01A
106;Las Américas;01A
106;Las Américas;01A
29;Alvaro Reyes;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
363;Pubenza;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
80;Párraga;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
304;La Inés;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
245;El Talego Borrero;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
295;El Bohio;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
C32;Cachimbalito Bryon;01A
655;Ceilán Escandón;01A
655;Ceilán Escandón;01A
655;Ceilán Escandón;01A
655;Ceilán Escandón;01A
655;Ceilán Escandón;01A
655;Ceilán Escandón;01A
655;Ceilán Escandón;01A
655;Ceilán Escandón;01A
655;Ceilán Escandón;01A
655;Ceilán Escandón;01A
655;Ceilán Escandón;01A
655;Ceilán Escandón;01A
295;El Bohio;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
364;Diamante;01A
C32;Cachimbalito Bryon;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
94;Maloya;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
364;Diamante;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
94;Maloya;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
163;La Generala;01A
D21;Sueños;01A
163;La Generala;01A
D21;Sueños;01A
D21;Sueños;01A
163;La Generala;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
595;El Guabito;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
195;Valladolid;01A
195;Valladolid;01A
195;Valladolid;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
251;La Laguna;01A
D49;RECREO PATRICA L ;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
33;La Fortuna;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
251;La Laguna;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
602;Grecia;01A
602;Grecia;01A
602;Grecia;01A
602;Grecia;01A
602;Grecia;01A
602;Grecia;01A
602;Grecia;01A
602;Grecia;01A
602;Grecia;01A
602;Grecia;01A
602;Grecia;01A
602;Grecia;01A
602;Grecia;01A
602;Grecia;01A
602;Grecia;01A
602;Grecia;01A
251;La Laguna;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
57;La Barbarita;01A
